genus,family,order,class,phylum,gene,n,n_res,f_res
Savagea,Planococcaceae,Bacillales_A,Bacilli,Bacillota,rrs_MG1655_2ndrun,1,0,0
Saxibacter,Brevibacteriaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Scandinavium,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,3,0,0
Scardovia,Bifidobacteriaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,2,0,0
Scatolibacter,Acutalibacteraceae,Oscillospirales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Schaalia,NA,NA,NA,NA,rrs_MG1655_2ndrun,10,0,0
Schaedlerella,Lachnospiraceae,Lachnospirales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Schauerella,Burkholderiaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Schinkia,Bacillaceae_J,Bacillales_C,Bacilli,Bacillota,rrs_MG1655_2ndrun,1,0,0
Schleiferia,Schleiferiaceae,Flavobacteriales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Schleiferilactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Bacillota,rrs_MG1655_2ndrun,2,0,0
Schlesneria,Planctomycetaceae,Planctomycetales,Planctomycetia,Planctomycetota,rrs_MG1655_2ndrun,1,0,0
Schnuerera,Tepidimicrobiaceae,Tissierellales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Schumannella,Microbacteriaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,2,0,0
Sciscionella,Pseudonocardiaceae,Mycobacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,2,0,0
Scleromatobacter,Burkholderiaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Scopulibacillus,Sporolactobacillaceae,Bacillales_K,Bacilli,Bacillota,rrs_MG1655_2ndrun,2,0,0
Scrofimicrobium,Actinomycetaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,2,0,0
Scytonema,Nostocaceae,Cyanobacteriales,Cyanobacteriia,Cyanobacteriota,rrs_MG1655_2ndrun,4,0,0
Sebaldella,Leptotrichiaceae,Fusobacteriales,Fusobacteriia,Fusobacteriota,rrs_MG1655_2ndrun,1,0,0
Secundilactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Bacillota,rrs_MG1655_2ndrun,11,0,0
Sedimentibacter,Sedimentibacteraceae,Tissierellales,Clostridia,Bacillota,rrs_MG1655_2ndrun,2,0,0
Sedimenticola,Sedimenticolaceae,Chromatiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,3,0,0
Sedimentimonas,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Sedimentisphaera,Sedimentisphaeraceae,Sedimentisphaerales,Phycisphaerae,Planctomycetota,rrs_MG1655_2ndrun,2,0,0
Sedimentitalea,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,4,0,0
Sediminibacillus,Amphibacillaceae,Bacillales_D,Bacilli,Bacillota,rrs_MG1655_2ndrun,4,0,0
Sediminibacterium,Chitinophagaceae,Chitinophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,4,0,0
Sediminicoccus,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Sediminicola,Flavobacteriaceae,Flavobacteriales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,2,0,0
Sediminihabitans,Cellulomonadaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Sediminihaliea,Halieaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Sediminimonas,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Sediminispirochaeta,Sediminispirochaetaceae,DSM-16054,Spirochaetia,Spirochaetota,rrs_MG1655_2ndrun,2,0,0
Sediminitomix,Flammeovirgaceae,Cytophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Sediminivirga,Brevibacteriaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Segatella,NA,NA,NA,NA,rrs_MG1655_2ndrun,6,0,0
Segetibacter,Chitinophagaceae,Chitinophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,2,0,0
Segeticoccus,Dermatophilaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Segniliparus,Mycobacteriaceae,Mycobacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,2,0,0
Segnochrobactrum,Pseudoxanthobacteraceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Seinonella,Thermoactinomycetaceae,Thermoactinomycetales,Bacilli,Bacillota,rrs_MG1655_2ndrun,1,0,0
Seleniivibrio,Geovibrionaceae,Deferribacterales,Deferribacteres,Chrysiogenota,rrs_MG1655_2ndrun,1,0,0
Selenobaculum,ICN-92133,ICN-92133,Negativicutes,Bacillota,rrs_MG1655_2ndrun,1,0,0
Selenomonas,Selenomonadaceae,Selenomonadales,Negativicutes,Bacillota,rrs_MG1655_2ndrun,9,0,0
Sellimonas,Lachnospiraceae,Lachnospirales,Clostridia,Bacillota,rrs_MG1655_2ndrun,2,0,0
Seminibacterium,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Senegalia,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Senegalimassilia,Eggerthellaceae,Coriobacteriales,Coriobacteriia,Actinomycetota,rrs_MG1655_2ndrun,2,0,0
Senimuribacter,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Seohaeicola,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,3,0,0
Seonamhaeicola,Flavobacteriaceae,Flavobacteriales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,4,0,0
Seongchinamella,NA,NA,NA,NA,rrs_MG1655_2ndrun,2,0,0
Seramator,Dysgonomonadaceae,Bacteroidales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Serinibacter,Beutenbergiaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Serinicoccus,Dermatophilaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,6,0,0
Serpens,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Serpentinicella,Natronincolaceae,Peptostreptococcales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Serpentinimonas,Burkholderiaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,3,0,0
Serratia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,23,0,0
Sessilibacter,Cellvibrionaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Sheuella,Burkholderiaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Shewanella,Shewanellaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,81,0,0
Shiella,Cyclobacteriaceae,Cytophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Shigella,NA,NA,NA,NA,rrs_MG1655_2ndrun,4,0,0
Shimazuella,Thermoactinomycetaceae,Thermoactinomycetales,Bacilli,Bacillota,rrs_MG1655_2ndrun,1,0,0
Shimia,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,12,0,0
Shimwellia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Shinella,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,11,0,0
Shivajiella,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Shouchella,Bacillaceae_D,Bacillales_H,Bacilli,Bacillota,rrs_MG1655_2ndrun,10,0,0
Shumkonia,Shumkoniaceae,Rhodospirillales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Shuttleworthella,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Siansivirga,Flavobacteriaceae,Flavobacteriales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Siccibacter,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Siccirubricoccus,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,3,0,0
Siculibacillus,Ancalomicrobiaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Sideroxyarcus,Gallionellaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Sideroxydans,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Silanimonas,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Silicimonas,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Silvania,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Silvanigrella,Silvanigrellaceae,Silvanigrellales,Oligoflexia,Bdellovibrionota_B,rrs_MG1655_2ndrun,1,0,0
Silvibacterium,Acidobacteriaceae,Terriglobales,Terriglobia,Acidobacteriota,rrs_MG1655_2ndrun,2,0,0
Silvimonas,Chitinibacteraceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,4,0,0
Simiaoa,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Simiduia,Cellvibrionaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,4,0,0
Siminovitchia,Bacillaceae_C,Bacillales_B,Bacilli,Bacillota,rrs_MG1655_2ndrun,2,0,0
Simkania,Simkaniaceae,Chlamydiales,Chlamydiia,Chlamydiota,rrs_MG1655_2ndrun,1,0,0
Simonsiella,Neisseriaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Simplicispira,Burkholderiaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,5,0,0
Sinanaerobacter,Anaerovoracaceae,Peptostreptococcales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Singulisphaera,Isosphaeraceae,Isosphaerales,Planctomycetia,Planctomycetota,rrs_MG1655_2ndrun,1,0,0
Sinimarinibacterium,NA,NA,NA,NA,rrs_MG1655_2ndrun,2,0,0
Sinisalibacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Sinobaca,Marinococcaceae,Bacillales_H,Bacilli,Bacillota,rrs_MG1655_2ndrun,1,0,0
Sinobacterium,DSM-100316,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Sinomicrobium,Flavobacteriaceae,Flavobacteriales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,4,0,0
Sinomonas,Micrococcaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,13,0,0
Sinorhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,17,0,0
Sinosporangium,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,2,0,0
Siphonobacter,Spirosomataceae,Cytophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,2,0,0
Skermanella,Azospirillaceae,Azospirillales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,4,0,0
Skermania,Mycobacteriaceae,Mycobacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Slackia,Eggerthellaceae,Coriobacteriales,Coriobacteriia,Actinomycetota,rrs_MG1655_2ndrun,6,0,0
Smaragdicoccus,Mycobacteriaceae,Mycobacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Sneathia,Leptotrichiaceae,Fusobacteriales,Fusobacteriia,Fusobacteriota,rrs_MG1655_2ndrun,1,0,0
Sneathiella,Sneathiellaceae,Sneathiellales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,7,0,0
Snodgrassella,Neisseriaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,3,0,0
Snuella,Flavobacteriaceae,Flavobacteriales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,2,0,0
Sodalinema,Geitlerinemataceae,Cyanobacteriales,Cyanobacteriia,Cyanobacteriota,rrs_MG1655_2ndrun,1,0,0
Sodaliphilus,Muribaculaceae,Bacteroidales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Sodalis,Enterobacteriaceae_A,Enterobacterales_A,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,4,0,0
Sodalis-like,NA,NA,NA,NA,rrs_MG1655_2ndrun,2,0,0
Soehngenia,Tissierellaceae,Tissierellales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Solemya,NA,NA,NA,NA,rrs_MG1655_2ndrun,4,0,0
Solibacillus,Planococcaceae,Bacillales_A,Bacilli,Bacillota,rrs_MG1655_2ndrun,7,0,0
Solibaculum,Acutalibacteraceae,Oscillospirales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Solicola,Nocardioidaceae,Propionibacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Solidesulfovibrio,Desulfovibrionaceae,Desulfovibrionales,Desulfovibrionia,Desulfobacterota_I,rrs_MG1655_2ndrun,6,0,0
Solihabitans,Pseudonocardiaceae,Mycobacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Solilutibacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,4,0,0
Solimicrobium,Burkholderiaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Solimonas,Nevskiaceae,Nevskiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,6,0,0
Solirhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Solirubrobacter,Solirubrobacteraceae,Solirubrobacterales,Thermoleophilia,Actinomycetota,rrs_MG1655_2ndrun,5,0,0
Solirubrum,Hymenobacteraceae,Cytophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Solitalea,Sphingobacteriaceae,Sphingobacteriales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,4,0,0
Solobacterium,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Sorangium,Polyangiaceae,Polyangiales,Polyangia,Myxococcota,rrs_MG1655_2ndrun,2,0,0
Sorlinia,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Spartinivicinus,Zooshikellaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,3,0,0
Spectribacter,Salinisphaeraceae,Nevskiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Spelaeicoccus,Brevibacteriaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Speluncibacter,Mycobacteriaceae,Mycobacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Sphaerimonospora,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,2,0,0
Sphaerisporangium,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,14,0,0
Sphaerobacter,Thermomicrobiaceae,Thermomicrobiales,Chloroflexia,Chloroflexota,rrs_MG1655_2ndrun,1,0,0
Sphaerochaeta,Sphaerochaetaceae,Sphaerochaetales,Spirochaetia,Spirochaetota,rrs_MG1655_2ndrun,4,0,0
Sphaerospermopsis,Nostocaceae,Cyanobacteriales,Cyanobacteriia,Cyanobacteriota,rrs_MG1655_2ndrun,3,0,0
Sphaerothrix,Phormidesmidaceae,Phormidesmidales,Cyanobacteriia,Cyanobacteriota,rrs_MG1655_2ndrun,1,0,0
Sphaerotilus,Burkholderiaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,7,0,0
Sphingoaurantiacus,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Sphingobacterium,Sphingobacteriaceae,Sphingobacteriales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,47,0,0
Sphingobium,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,45,0,0
Sphingomicrobium,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,11,0,0
Sphingomonas,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,164,0,0
Sphingopyxis,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,19,0,0
Sphingorhabdus,NA,NA,NA,NA,rrs_MG1655_2ndrun,9,0,0
Sphingosinicella,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,5,0,0
Sphingosinithalassobacter,NA,NA,NA,NA,rrs_MG1655_2ndrun,2,0,0
Spinactinospora,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Spirabiliibacterium,Pasteurellaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,3,0,0
Spiractinospora,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Spiribacter,Nitrococcaceae,Nitrococcales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,10,0,0
Spirilliplanes,Micromonosporaceae,Mycobacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Spirillospora,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Spirobacillus,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Spirochaeta,NA,NA,NA,NA,rrs_MG1655_2ndrun,3,0,0
Spiroplasma,Mycoplasmataceae,Mycoplasmatales,Bacilli,Bacillota,rrs_MG1655_2ndrun,90,1,0.011111111111111112
Spirosoma,Spirosomataceae,Cytophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,25,0,0
Spirulina,Spirulinaceae,Cyanobacteriales,Cyanobacteriia,Cyanobacteriota,rrs_MG1655_2ndrun,2,0,0
Splendidivirga,Cyclobacteriaceae,Cytophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Spongiactinospora,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,2,0,0
Spongiibacter,Spongiibacteraceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,6,0,0
Spongiimicrobium,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Spongiivirga,Flavobacteriaceae,Flavobacteriales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Spongisporangium,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Sporanaerobacter,Sporanaerobacteraceae,Tissierellales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Sporichthya,Sporichthyaceae,Sporichthyales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,2,0,0
Sporobacter,Oscillospiraceae,Oscillospirales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Sporocytophaga,Cytophagaceae,Cytophagales,Bacteroidia,Bacteroidota,rrs_MG1655_2ndrun,1,0,0
Sporofaciens,Lachnospiraceae,Lachnospirales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Sporolactobacillus,Sporolactobacillaceae,Bacillales_K,Bacilli,Bacillota,rrs_MG1655_2ndrun,10,0,0
Sporomusa,Sporomusaceae,Sporomusales,Negativicutes,Bacillota,rrs_MG1655_2ndrun,10,0,0
Sporosarcina,Planococcaceae,Bacillales_A,Bacilli,Bacillota,rrs_MG1655_2ndrun,19,0,0
Sporotomaculum,Desulfallaceae,Desulfotomaculales,Desulfotomaculia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Stackebrandtia,Micromonosporaceae,Mycobacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,4,0,0
Stagnihabitans,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Stagnimonas,Nevskiaceae,Nevskiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Stakelama,NA,NA,NA,NA,rrs_MG1655_2ndrun,5,0,0
Stanieria,Xenococcaceae,Cyanobacteriales,Cyanobacteriia,Cyanobacteriota,rrs_MG1655_2ndrun,1,0,0
Staphylococcus,Staphylococcaceae,Staphylococcales,Bacilli,Bacillota,rrs_MG1655_2ndrun,61,0,0
Staphylospora,Thermoactinomycetaceae,Thermoactinomycetales,Bacilli,Bacillota,rrs_MG1655_2ndrun,1,0,0
Stappia,Stappiaceae,Rhizobiales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,5,0,0
Starkeya,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Stella,Stellaceae,ATCC43930,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Stenotrophobium,Nevskiaceae,Nevskiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Stenotrophomonas,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,28,0,0
Stenoxybacter,Neisseriaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Steroidobacter,Steroidobacteraceae,Steroidobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,5,0,0
Stieleria,Pirellulaceae,Pirellulales,Planctomycetia,Planctomycetota,rrs_MG1655_2ndrun,8,0,0
Stigmatella,Myxococcaceae,Myxococcales,Myxococcia,Myxococcota,rrs_MG1655_2ndrun,4,0,0
Stomatobaculum,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Stomatohabitans,Euzebyaceae,Euzebyales,Nitriliruptoria,Actinomycetota,rrs_MG1655_2ndrun,1,0,0
Stratiformator,Planctomycetaceae,Planctomycetales,Planctomycetia,Planctomycetota,rrs_MG1655_2ndrun,1,0,0
Streptacidiphilus,Streptomycetaceae,Streptomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,7,0,0
Streptantibioticus,Streptomycetaceae,Streptomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,4,0,0
Streptoalloteichus,Pseudonocardiaceae,Mycobacteriales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,2,0,0
Streptobacillus,Leptotrichiaceae,Fusobacteriales,Fusobacteriia,Fusobacteriota,rrs_MG1655_2ndrun,5,0,0
Streptococcus,Streptococcaceae,Lactobacillales,Bacilli,Bacillota,rrs_MG1655_2ndrun,131,0,0
Streptodolium,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Streptohalobacillus,Amphibacillaceae,Bacillales_D,Bacilli,Bacillota,rrs_MG1655_2ndrun,1,0,0
Streptomonospora,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,8,0,0
Streptomyces,Streptomycetaceae,Streptomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,669,0,0
Streptosporangium,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,17,0,0
Streptoverticillium,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Stutzerimonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,14,0,0
Stygiobacter,Melioribacteraceae,Ignavibacteriales,Ignavibacteria,Bacteroidota_A,rrs_MG1655_2ndrun,1,0,0
Subdoligranulum,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Subsaximicrobium,NA,NA,NA,NA,rrs_MG1655_2ndrun,1,0,0
Subtercola,Microbacteriaceae,Actinomycetales,Actinomycetes,Actinomycetota,rrs_MG1655_2ndrun,5,0,0
Succinatimonas,Succinivibrionaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Succiniclasticum,Acidaminococcaceae,Acidaminococcales,Negativicutes,Bacillota,rrs_MG1655_2ndrun,1,0,0
Succinimonas,Succinivibrionaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Succinispira,Succinispiraceae,Acidaminococcales,Negativicutes,Bacillota,rrs_MG1655_2ndrun,1,0,0
Succinivibrio,Succinivibrionaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
Suicoccus,Aerococcaceae,Lactobacillales,Bacilli,Bacillota,rrs_MG1655_2ndrun,1,0,0
Suilimivivens,Lachnospiraceae,Lachnospirales,Clostridia,Bacillota,rrs_MG1655_2ndrun,1,0,0
Sulfidibacter,Acanthopleuribacteraceae,Acanthopleuribacterales,Holophagae,Acidobacteriota,rrs_MG1655_2ndrun,1,0,0
Sulfitobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,25,0,0
Sulfoacidibacillus,SLC66,Alicyclobacillales,Bacilli,Bacillota,rrs_MG1655_2ndrun,1,0,0
Sulfobacillus,Sulfobacillaceae,Sulfobacillales,Sulfobacillia,Bacillota,rrs_MG1655_2ndrun,3,0,0
Sulfuricaulis,Sulfurifustaceae,Acidiferrobacterales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Sulfuricella,Sulfuricellaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,1,0,0
Sulfuricurvum,Sulfurimonadaceae,Campylobacterales,Campylobacteria,Campylobacterota,rrs_MG1655_2ndrun,1,0,0
Sulfuricystis,Rhodocyclaceae,Burkholderiales,Gammaproteobacteria,Pseudomonadota,rrs_MG1655_2ndrun,2,0,0
