genus,family,order,class,phylum,gene,n,n_res,f_res
Smaragdicoccus,Nocardiaceae,Mycobacteriales,Actinomycetes,Actinomycetota,rrs,1,0,0
Sneathia,Leptotrichiaceae,Fusobacteriales,Fusobacteriia,Fusobacteriota,rrs,1,0,0
Sneathiella,Sneathiellaceae,Sneathiellales,Alphaproteobacteria,Pseudomonadota,rrs,7,0,0
Snuella,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidota,rrs,2,2,1
Sodaliphilus,Muribaculaceae,Bacteroidales,Bacteroidia,Bacteroidota,rrs,1,1,1
Sodalis,Bruguierivoracaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs,3,1,0.3333333333333333
Sodalis-like,NA,NA,NA,NA,rrs,1,0,0
Soehngenia,Tissierellaceae,Tissierellales,Tissierellia,Bacillota,rrs,1,1,1
Solemya,NA,NA,NA,NA,rrs,3,0,0
Solibacillus,Caryophanaceae,Bacillales,Bacilli,Bacillota,rrs,4,1,0.25
Solibaculum,Oscillospiraceae,Eubacteriales,Clostridia,Bacillota,rrs,1,0,0
Solidesulfovibrio,Desulfovibrionaceae,Desulfovibrionales,Desulfovibrionia,Thermodesulfobacteriota,rrs,3,2,0.6666666666666666
Solihabitans,Pseudonocardiaceae,Pseudonocardiales,Actinomycetes,Actinomycetota,rrs,1,0,0
Solilutibacter,Lysobacteraceae,Lysobacterales,Gammaproteobacteria,Pseudomonadota,rrs,4,2,0.5
Solimicrobium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Pseudomonadota,rrs,1,0,0
Solimonas,Nevskiaceae,Nevskiales,Gammaproteobacteria,Pseudomonadota,rrs,6,1,0.16666666666666666
Solirhodobacter,Paracoccaceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs,1,0,0
Solirubrobacter,Solirubrobacteraceae,Solirubrobacterales,Thermoleophilia,Actinomycetota,rrs,5,0,0
Sorangium,Polyangiaceae,Polyangiales,NA,Myxococcota,rrs,2,1,0.5
Spelaeicoccus,Brevibacteriaceae,Micrococcales,Actinomycetes,Actinomycetota,rrs,1,0,0
Speluncibacter,Speluncibacteraceae,Mycobacteriales,Actinomycetes,Actinomycetota,rrs,1,1,1
Sphaerimonospora,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs,1,0,0
Sphaerisporangium,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs,6,1,0.16666666666666666
Sphaerochaeta,Sphaerochaetaceae,Spirochaetales,Spirochaetia,Spirochaetota,rrs,1,0,0
Sphaerospermopsis,Aphanizomenonaceae,Nostocales,Cyanophyceae,Cyanobacteriota,rrs,2,1,0.5
Sphaerothrix,Nodosilineaceae,Nodosilineales,Cyanophyceae,Cyanobacteriota,rrs,1,0,0
Sphaerotilus,Sphaerotilaceae,Burkholderiales,Betaproteobacteria,Pseudomonadota,rrs,6,3,0.5
Sphingoaurantiacus,Sphingosinicellaceae,Sphingomonadales,Alphaproteobacteria,Pseudomonadota,rrs,1,0,0
Sphingobacterium,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidota,rrs,28,4,0.14285714285714285
Sphingobium,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Pseudomonadota,rrs,42,1,0.023809523809523808
Sphingomicrobium,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Pseudomonadota,rrs,11,0,0
Sphingomonas,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Pseudomonadota,rrs,138,4,0.028985507246376812
Sphingopyxis,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Pseudomonadota,rrs,19,0,0
Sphingorhabdus,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Pseudomonadota,rrs,9,1,0.1111111111111111
Sphingosinicella,Sphingosinicellaceae,Sphingomonadales,Alphaproteobacteria,Pseudomonadota,rrs,5,0,0
Sphingosinithalassobacter,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Pseudomonadota,rrs,2,0,0
Spinactinospora,Nocardiopsidaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs,1,0,0
Spirabiliibacterium,Pasteurellaceae,Pasteurellales,Gammaproteobacteria,Pseudomonadota,rrs,3,0,0
Spiractinospora,Nocardiopsidaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs,1,1,1
Spiribacter,Ectothiorhodospiraceae,Chromatiales,Gammaproteobacteria,Pseudomonadota,rrs,3,0,0
Spirobacillus,NA,Silvanigrellales,Oligoflexia,Bdellovibrionota,rrs,1,1,1
Spirochaeta,Spirochaetaceae,Spirochaetales,Spirochaetia,Spirochaetota,rrs,1,1,1
Spiroplasma,Spiroplasmataceae,Entomoplasmatales,Mollicutes,Mycoplasmatota,rrs,73,37,0.5068493150684932
Spirosoma,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidota,rrs,18,4,0.2222222222222222
Spirulina,Spirulinaceae,Spirulinales,Cyanophyceae,Cyanobacteriota,rrs,1,0,0
Splendidivirga,Splendidivirgaceae,Cytophagales,Cytophagia,Bacteroidota,rrs,1,0,0
Spongiibacter,Spongiibacteraceae,Cellvibrionales,Gammaproteobacteria,Pseudomonadota,rrs,6,1,0.16666666666666666
Spongisporangium,Kineosporiaceae,Kineosporiales,Actinomycetes,Actinomycetota,rrs,1,1,1
Sporanaerobacter,Sporanaerobacteraceae,Tissierellales,Tissierellia,Bacillota,rrs,1,0,0
Sporichthya,Sporichthyaceae,Sporichthyales,Actinomycetes,Actinomycetota,rrs,2,0,0
Sporocytophaga,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidota,rrs,1,0,0
Sporofaciens,Lachnospiraceae,Lachnospirales,Clostridia,Bacillota,rrs,1,1,1
Sporolactobacillus,Sporolactobacillaceae,Bacillales,Bacilli,Bacillota,rrs,8,8,1
Sporomusa,Sporomusaceae,Selenomonadales,Negativicutes,Bacillota,rrs,10,4,0.4
Sporosarcina,Caryophanaceae,Bacillales,Bacilli,Bacillota,rrs,17,0,0
Stackebrandtia,Glycomycetaceae,Glycomycetales,Actinomycetes,Actinomycetota,rrs,4,1,0.25
Stagnihabitans,Paracoccaceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs,1,0,0
Stagnimonas,Nevskiaceae,Nevskiales,Gammaproteobacteria,Pseudomonadota,rrs,1,0,0
Stakelama,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Pseudomonadota,rrs,5,0,0
Staphylococcus,Staphylococcaceae,Bacillales,Bacilli,Bacillota,rrs,22,1,0.045454545454545456
Stappia,Stappiaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,rrs,5,0,0
Stella,Stellaceae,Rhodospirillales,Alphaproteobacteria,Pseudomonadota,rrs,1,1,1
Stenotrophobium,Nevskiaceae,Nevskiales,Gammaproteobacteria,Pseudomonadota,rrs,1,0,0
Stenotrophomonas,Lysobacteraceae,Lysobacterales,Gammaproteobacteria,Pseudomonadota,rrs,28,9,0.32142857142857145
Stenoxybacter,Neisseriaceae,Neisseriales,Betaproteobacteria,Pseudomonadota,rrs,1,0,0
Stieleria,Pirellulaceae,Pirellulales,Planctomycetia,Planctomycetota,rrs,7,0,0
Stomatobaculum,Lachnospiraceae,Lachnospirales,Clostridia,Bacillota,rrs,1,0,0
Streptacidiphilus,Streptomycetaceae,Kitasatosporales,Actinomycetes,Actinomycetota,rrs,7,2,0.2857142857142857
Streptantibioticus,Streptomycetaceae,Kitasatosporales,Actinomycetes,Actinomycetota,rrs,2,1,0.5
Streptoalloteichus,Pseudonocardiaceae,Pseudonocardiales,Actinomycetes,Actinomycetota,rrs,2,0,0
Streptobacillus,Leptotrichiaceae,Fusobacteriales,Fusobacteriia,Fusobacteriota,rrs,5,2,0.4
Streptococcus,Streptococcaceae,Lactobacillales,Bacilli,Bacillota,rrs,98,53,0.5408163265306123
Streptohalobacillus,Bacillaceae,Bacillales,Bacilli,Bacillota,rrs,1,0,0
Streptomonospora,Nocardiopsidaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs,2,2,1
Streptomyces,Streptomycetaceae,Kitasatosporales,Actinomycetes,Actinomycetota,rrs,293,46,0.15699658703071673
Streptosporangium,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs,15,2,0.13333333333333333
Streptoverticillium,NA,NA,NA,NA,rrs,1,0,0
Stutzerimonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,rrs,14,0,0
Stygiobacter,Melioribacteraceae,Ignavibacteriales,Ignavibacteria,Ignavibacteriota,rrs,1,0,0
Subsaximicrobium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidota,rrs,1,0,0
Subtercola,Microbacteriaceae,Micrococcales,Actinomycetes,Actinomycetota,rrs,3,0,0
Succiniclasticum,Acidaminococcaceae,Acidaminococcales,Negativicutes,Bacillota,rrs,1,0,0
Succinimonas,Succinivibrionaceae,Aeromonadales,Gammaproteobacteria,Pseudomonadota,rrs,1,0,0
Succinispira,Acidaminococcaceae,Acidaminococcales,Negativicutes,Bacillota,rrs,1,0,0
Suilimivivens,Lachnospiraceae,Lachnospirales,Clostridia,Bacillota,rrs,1,0,0
Sulfitobacter,Roseobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs,16,0,0
Sulfobacillus,Clostridiales Family XVII. Incertae Sedis,Eubacteriales,Clostridia,Bacillota,rrs,3,1,0.3333333333333333
Sulfuricystis,Sterolibacteriaceae,Nitrosomonadales,Betaproteobacteria,Pseudomonadota,rrs,2,0,0
Sulfuriferula,Sulfuricellaceae,Nitrosomonadales,Betaproteobacteria,Pseudomonadota,rrs,4,0,0
Sulfuriflexus,Granulosicoccaceae,Chromatiales,Gammaproteobacteria,Pseudomonadota,rrs,1,1,1
Sulfurifustis,Acidiferrobacteraceae,Acidiferrobacterales,Gammaproteobacteria,Pseudomonadota,rrs,1,0,0
Sulfurihydrogenibium,Hydrogenothermaceae,Aquificales,Aquificia,Aquificota,rrs,3,0,0
Sulfurimonas,Sulfurimonadaceae,Campylobacterales,Epsilonproteobacteria,Campylobacterota,rrs,6,0,0
Sulfuriroseicoccus,Verrucomicrobiaceae,Verrucomicrobiales,Verrucomicrobiia,Verrucomicrobiota,rrs,1,0,0
Sulfurisoma,Sterolibacteriaceae,Nitrosomonadales,Betaproteobacteria,Pseudomonadota,rrs,1,0,0
Sulfuritalea,Sterolibacteriaceae,Nitrosomonadales,Betaproteobacteria,Pseudomonadota,rrs,1,0,0
Sulfuritortus,Thiobacillaceae,Nitrosomonadales,Betaproteobacteria,Pseudomonadota,rrs,1,0,0
Sulfurivermis,Thiohalomonadaceae,Thiohalomonadales,Gammaproteobacteria,Pseudomonadota,rrs,1,0,0
Sulfurospirillum,Sulfurospirillaceae,Campylobacterales,Epsilonproteobacteria,Campylobacterota,rrs,10,1,0.1
Sulfurovum,Sulfurovaceae,Campylobacterales,Epsilonproteobacteria,Campylobacterota,rrs,3,1,0.3333333333333333
Sunxiuqinia,Prolixibacteraceae,Marinilabiliales,Bacteroidia,Bacteroidota,rrs,1,1,1
Superficieibacter,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs,1,0,0
Sutcliffiella,Bacillaceae,Bacillales,Bacilli,Bacillota,rrs,3,0,0
Sutterella,Sutterellaceae,Burkholderiales,Betaproteobacteria,Pseudomonadota,rrs,3,1,0.3333333333333333
Suttonella,Cardiobacteriaceae,Cardiobacteriales,Gammaproteobacteria,Pseudomonadota,rrs,1,1,1
Svornostia,Baekduiaceae,Solirubrobacterales,Thermoleophilia,Actinomycetota,rrs,1,1,1
Symbiobacterium,Symbiobacteriaceae,Eubacteriales,Clostridia,Bacillota,rrs,1,0,0
Symbiopectobacterium,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs,1,0,0
Symbioplanes,Micromonosporaceae,Micromonosporales,Actinomycetes,Actinomycetota,rrs,1,0,0
Symmachiella,Planctomycetaceae,Planctomycetales,Planctomycetia,Planctomycetota,rrs,2,0,0
Synechococcus,Synechococcaceae,Synechococcales,Cyanophyceae,Cyanobacteriota,rrs,1,0,0
Synechocystis,Merismopediaceae,Synechococcales,Cyanophyceae,Cyanobacteriota,rrs,1,0,0
Synergistes,Synergistaceae,Synergistales,Synergistia,Synergistota,rrs,1,0,0
Synoicihabitans,Opitutaceae,Opitutales,Opitutia,Verrucomicrobiota,rrs,1,0,0
Syntrophobacter,Syntrophobacteraceae,Syntrophobacterales,Syntrophobacteria,Thermodesulfobacteriota,rrs,1,1,1
Syntrophobotulus,Desulfitobacteriaceae,Eubacteriales,Clostridia,Bacillota,rrs,1,0,0
Syntrophomonas,Syntrophomonadaceae,Eubacteriales,Clostridia,Bacillota,rrs,3,0,0
Syntrophorhabdus,Syntrophorhabdaceae,Syntrophorhabdales,Syntrophorhabdia,Thermodesulfobacteriota,rrs,1,0,0
Syntrophotalea,Syntrophotaleaceae,Desulfuromonadales,Desulfuromonadia,Thermodesulfobacteriota,rrs,2,1,0.5
Syntrophothermus,Syntrophomonadaceae,Eubacteriales,Clostridia,Bacillota,rrs,1,0,0
Syntrophus,Syntrophaceae,Syntrophales,Syntrophia,Thermodesulfobacteriota,rrs,3,2,0.6666666666666666
Szabonella,Paracoccaceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs,1,0,0
Tabrizicola,Paracoccaceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs,5,0,0
Tahibacter,Rhodanobacteraceae,Lysobacterales,Gammaproteobacteria,Pseudomonadota,rrs,5,0,0
Taibaiella,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidota,rrs,1,0,0
Taishania,Crocinitomicaceae,Flavobacteriales,Flavobacteriia,Bacteroidota,rrs,1,0,0
Tamaricihabitans,Pseudonocardiaceae,Pseudonocardiales,Actinomycetes,Actinomycetota,rrs,1,0,0
Tamlana,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidota,rrs,1,0,0
Tangfeifania,Prolixibacteraceae,Marinilabiliales,Bacteroidia,Bacteroidota,rrs,1,1,1
Tannerella,Tannerellaceae,Bacteroidales,Bacteroidia,Bacteroidota,rrs,1,0,0
Tannockella,Coprobacillaceae,Erysipelotrichales,Erysipelotrichia,Bacillota,rrs,1,0,0
Tanticharoenia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Pseudomonadota,rrs,1,1,1
Tardibacter,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Pseudomonadota,rrs,1,0,0
Tardiphaga,Nitrobacteraceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,rrs,1,0,0
Tateyamaria,Roseobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs,3,0,0
Tatumella,Erwiniaceae,Enterobacterales,Gammaproteobacteria,Pseudomonadota,rrs,1,0,0
Taurinivorans,Desulfovibrionaceae,Desulfovibrionales,Desulfovibrionia,Thermodesulfobacteriota,rrs,1,1,1
Tautonia,Isosphaeraceae,Isosphaerales,Planctomycetia,Planctomycetota,rrs,4,4,1
Taylorella,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Pseudomonadota,rrs,1,0,0
Teichococcus,NA,NA,NA,NA,rrs,9,0,0
Telluria,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Pseudomonadota,rrs,2,0,0
Telluribacter,Spirosomataceae,Cytophagales,Cytophagia,Bacteroidota,rrs,1,1,1
Tellurirhabdus,Spirosomataceae,Cytophagales,Cytophagia,Bacteroidota,rrs,2,0,0
Telmatocola,Gemmataceae,Gemmatales,Planctomycetia,Planctomycetota,rrs,1,0,0
Telmatospirillum,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Pseudomonadota,rrs,1,0,0
Tenacibaculum,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidota,rrs,17,4,0.23529411764705882
Tenggerimyces,Nocardioidaceae,Propionibacteriales,Actinomycetes,Actinomycetota,rrs,1,0,0
Tenuibacillus,Bacillaceae,Bacillales,Bacilli,Bacillota,rrs,1,1,1
Tenuifilum,Tenuifilaceae,Bacteroidales,Bacteroidia,Bacteroidota,rrs,1,0,0
Tepidanaerobacter,Tepidanaerobacteraceae,Thermosediminibacterales,Clostridia,Bacillota,rrs,2,0,0
Tepidibacillus,Bacillaceae,Bacillales,Bacilli,Bacillota,rrs,3,3,1
Tepidibacter,Peptostreptococcaceae,Peptostreptococcales,Clostridia,Bacillota,rrs,3,1,0.3333333333333333
Tepidicella,NA,Burkholderiales,Betaproteobacteria,Pseudomonadota,rrs,2,0,0
Tepidiforma,Tepidiformaceae,Tepidiformales,Tepidiformia,Chloroflexota,rrs,3,0,0
Tepidimonas,NA,Burkholderiales,Betaproteobacteria,Pseudomonadota,rrs,6,1,0.16666666666666666
Tepidiphilus,Hydrogenophilaceae,Hydrogenophilales,Hydrogenophilia,Pseudomonadota,rrs,2,0,0
Terasakiella,Terasakiellaceae,Rhodospirillales,Alphaproteobacteria,Pseudomonadota,rrs,2,0,0
Teredinibacter,Cellvibrionaceae,Cellvibrionales,Gammaproteobacteria,Pseudomonadota,rrs,1,0,0
Teretinema,Treponemataceae,Spirochaetales,Spirochaetia,Spirochaetota,rrs,1,0,0
Termitidicoccus,Opitutaceae,Opitutales,Opitutia,Verrucomicrobiota,rrs,1,0,0
Terrabacter,Intrasporangiaceae,Micrococcales,Actinomycetes,Actinomycetota,rrs,2,0,0
Terribacillus,Bacillaceae,Bacillales,Bacilli,Bacillota,rrs,1,0,0
Terribium,Phyllobacteriaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,rrs,1,0,0
Terricaulis,Caulobacteraceae,Caulobacterales,Alphaproteobacteria,Pseudomonadota,rrs,1,0,0
Terriglobus,Acidobacteriaceae,Terriglobales,Terriglobia,Acidobacteriota,rrs,4,4,1
Terrihabitans,NA,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,rrs,1,0,0
Terrihalobacillus,Bacillaceae,Bacillales,Bacilli,Bacillota,rrs,1,0,0
Terrimesophilobacter,Microbacteriaceae,Micrococcales,Actinomycetes,Actinomycetota,rrs,1,0,0
Terrimicrobium,Terrimicrobiaceae,Terrimicrobiales,Terrimicrobiia,Verrucomicrobiota,rrs,1,0,0
Terrimonas,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidota,rrs,1,0,0
Terripilifer,Roseiarcaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,rrs,1,0,0
Terrisporobacter,Peptostreptococcaceae,Peptostreptococcales,Clostridia,Bacillota,rrs,7,7,1
Tersicoccus,Micrococcaceae,Micrococcales,Actinomycetes,Actinomycetota,rrs,2,0,0
Tessaracoccus,Propionibacteriaceae,Propionibacteriales,Actinomycetes,Actinomycetota,rrs,7,7,1
Testudinibacter,Pasteurellaceae,Pasteurellales,Gammaproteobacteria,Pseudomonadota,rrs,1,0,0
Tetragenococcus,Enterococcaceae,Lactobacillales,Bacilli,Bacillota,rrs,3,0,0
Tetzosporium,Caryophanaceae,Bacillales,Bacilli,Bacillota,rrs,1,0,0
Texcoconibacillus,Bacillaceae,Bacillales,Bacilli,Bacillota,rrs,1,1,1
Thalassobacillus,Bacillaceae,Bacillales,Bacilli,Bacillota,rrs,2,1,0.5
Thalassobacterium,Coraliomargaritaceae,Puniceicoccales,Opitutia,Verrucomicrobiota,rrs,2,0,0
Thalassobaculum,Thalassobaculaceae,Rhodospirillales,Alphaproteobacteria,Pseudomonadota,rrs,3,0,0
Thalassococcus,Roseobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs,3,0,0
Thalassolituus,Oceanospirillaceae,Oceanospirillales,Gammaproteobacteria,Pseudomonadota,rrs,4,0,0
Thalassomonas,Colwelliaceae,Alteromonadales,Gammaproteobacteria,Pseudomonadota,rrs,2,0,0
Thalassorhabdomicrobium,Paracoccaceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs,1,0,0
Thalassospira,Thalassospiraceae,Rhodospirillales,Alphaproteobacteria,Pseudomonadota,rrs,1,0,0
Thalassotalea,Colwelliaceae,Alteromonadales,Gammaproteobacteria,Pseudomonadota,rrs,10,0,0
Thalassovita,Roseobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs,3,0,0
Thauera,Zoogloeaceae,Rhodocyclales,Betaproteobacteria,Pseudomonadota,rrs,9,0,0
Thaumasiovibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,Pseudomonadota,rrs,1,1,1
Thermacetogenium,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacillota,rrs,1,0,0
Thermaerobacillus,Anoxybacillaceae,Bacillales,Bacilli,Bacillota,rrs,1,0,0
Thermanaerosceptrum,Peptococcaceae,Eubacteriales,Clostridia,Bacillota,rrs,1,0,0
Thermanaerothrix,Anaerolineaceae,Anaerolineales,Anaerolineae,Chloroflexota,rrs,2,2,1
Thermanaerovibrio,Synergistaceae,Synergistales,Synergistia,Synergistota,rrs,1,1,1
Thermasporomyces,Nocardioidaceae,Propionibacteriales,Actinomycetes,Actinomycetota,rrs,1,0,0
Thermatribacter,Thermatribacteraceae,Atribacterales,Atribacteria,Atribacterota,rrs,1,0,0
Thermaurantimonas,Schleiferiaceae,Flavobacteriales,Flavobacteriia,Bacteroidota,rrs,1,0,0
Thermithiobacillus,Thermithiobacillaceae,Acidithiobacillales,Acidithiobacillia,Pseudomonadota,rrs,2,0,0
Thermoactinomyces,Thermoactinomycetaceae,Bacillales,Bacilli,Bacillota,rrs,4,0,0
Thermoactinospora,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs,1,1,1
Thermoanaerobacter,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacillota,rrs,8,6,0.75
Thermoanaerobacterium,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,Bacillota,rrs,3,0,0
Thermoanaerobaculum,Thermoanaerobaculaceae,Thermoanaerobaculales,Thermoanaerobaculia,Acidobacteriota,rrs,1,1,1
Thermobifida,Nocardiopsidaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs,4,4,1
Thermobispora,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs,1,0,0
Thermochromatium,Chromatiaceae,Chromatiales,Gammaproteobacteria,Pseudomonadota,rrs,1,0,0
Thermoclostridium,Oscillospiraceae,Eubacteriales,Clostridia,Bacillota,rrs,1,1,1
Thermocrinis,Aquificaceae,Aquificales,Aquificia,Aquificota,rrs,3,1,0.3333333333333333
Thermocrispum,Pseudonocardiaceae,Pseudonocardiales,Actinomycetes,Actinomycetota,rrs,2,1,0.5
Thermodesulfatator,Thermodesulfatatoraceae,Thermodesulfobacteriales,Thermodesulfobacteria,Thermodesulfobacteriota,rrs,2,1,0.5
Thermodesulfobacterium,Thermodesulfobacteriaceae,Thermodesulfobacteriales,Thermodesulfobacteria,Thermodesulfobacteriota,rrs,2,0,0
Thermodesulfobium,Thermodesulfobiaceae,Thermodesulfobiales,Thermodesulfobiia,Thermodesulfobiota,rrs,2,1,0.5
Thermodesulforhabdus,Thermodesulforhabdaceae,Syntrophobacterales,Syntrophobacteria,Thermodesulfobacteriota,rrs,1,0,0
Thermodesulfovibrio,Thermodesulfovibrionaceae,Thermodesulfovibrionales,Thermodesulfovibrionia,Nitrospirota,rrs,6,2,0.3333333333333333
Thermoflavifilum,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidota,rrs,2,2,1
Thermoflavimicrobium,Thermoactinomycetaceae,Bacillales,Bacilli,Bacillota,rrs,1,0,0
Thermogemmata,Gemmataceae,Gemmatales,Planctomycetia,Planctomycetota,rrs,1,0,0
Thermogemmatispora,Thermogemmatisporaceae,Thermogemmatisporales,Ktedonobacteria,Chloroflexota,rrs,1,0,0
Thermogutta,Thermoguttaceae,Pirellulales,Planctomycetia,Planctomycetota,rrs,1,1,1
Thermohalobaculum,Paracoccaceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs,1,0,0
Thermoleophilum,Thermoleophilaceae,Thermoleophilales,Thermoleophilia,Actinomycetota,rrs,1,0,0
Thermoleptolyngbya,Oculatellaceae,Oculatellales,Cyanophyceae,Cyanobacteriota,rrs,2,2,1
Thermomicrobium,Thermomicrobiaceae,Thermomicrobiales,Thermomicrobia,Thermomicrobiota,rrs,1,1,1
Thermomonas,Lysobacteraceae,Lysobacterales,Gammaproteobacteria,Pseudomonadota,rrs,10,1,0.1
Thermomonospora,Thermomonosporaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs,5,3,0.6
Thermonema,Thermonemataceae,Cytophagales,Cytophagia,Bacteroidota,rrs,1,1,1
Thermophilibacter,Atopobiaceae,Coriobacteriales,Coriobacteriia,Actinomycetota,rrs,4,0,0
Thermopolyspora,Streptosporangiaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs,1,1,1
Thermorudis,NA,NA,Thermomicrobia,Thermomicrobiota,rrs,1,0,0
Thermosinus,Sporomusaceae,Selenomonadales,Negativicutes,Bacillota,rrs,1,0,0
Thermosipho,Fervidobacteriaceae,Thermotogales,Thermotogae,Thermotogota,rrs,4,4,1
Thermospira,Thermospiraceae,Brevinematales,Spirochaetia,Spirochaetota,rrs,1,0,0
Thermostaphylospora,Thermomonosporaceae,Streptosporangiales,Actinomycetes,Actinomycetota,rrs,1,1,1
Thermostichus,Thermostichaceae,Thermostichales,Cyanophyceae,Cyanobacteriota,rrs,1,1,1
Thermosulfurimonas,Thermodesulfobacteriaceae,Thermodesulfobacteriales,Thermodesulfobacteria,Thermodesulfobacteriota,rrs,2,1,0.5
Thermosulfuriphilus,Thermodesulfobacteriaceae,Thermodesulfobacteriales,Thermodesulfobacteria,Thermodesulfobacteriota,rrs,1,1,1
Thermosynechococcus,Thermosynechococcaceae,Acaryochloridales,Cyanophyceae,Cyanobacteriota,rrs,2,2,1
Thermosyntropha,Syntrophomonadaceae,Eubacteriales,Clostridia,Bacillota,rrs,1,0,0
Thermotalea,Thermotaleaceae,Peptostreptococcales,Clostridia,Bacillota,rrs,1,0,0
Thermotoga,Thermotogaceae,Thermotogales,Thermotogae,Thermotogota,rrs,3,2,0.6666666666666666
Thermotomaculum,Thermotomaculaceae,Thermotomaculales,Holophagae,Acidobacteriota,rrs,1,0,0
Thermovibrio,Desulfurobacteriaceae,Desulfurobacteriales,Aquificia,Aquificota,rrs,2,0,0
Thermus,Thermaceae,Thermales,Deinococci,Deinococcota,rrs,20,11,0.55
Thioalbus,Ectothiorhodospiraceae,Chromatiales,Gammaproteobacteria,Pseudomonadota,rrs,1,0,0
Thioalkalicoccus,Chromatiaceae,Chromatiales,Gammaproteobacteria,Pseudomonadota,rrs,1,0,0
Thioalkalivibrio,Ectothiorhodospiraceae,Chromatiales,Gammaproteobacteria,Pseudomonadota,rrs,7,0,0
Thiobaca,Chromatiaceae,Chromatiales,Gammaproteobacteria,Pseudomonadota,rrs,1,1,1
Thiobacillus,Thiobacillaceae,Nitrosomonadales,Betaproteobacteria,Pseudomonadota,rrs,3,1,0.3333333333333333
Thiobacter,Thiobacteraceae,Burkholderiales,Betaproteobacteria,Pseudomonadota,rrs,1,0,0
Thiocapsa,Chromatiaceae,Chromatiales,Gammaproteobacteria,Pseudomonadota,rrs,5,1,0.2
Thioclava,Paracoccaceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,rrs,8,0,0
Thiococcus,Chromatiaceae,Chromatiales,Gammaproteobacteria,Pseudomonadota,rrs,1,0,0
